eQkpaikka;tili;Kausi;period;eur
5501;13825;2021;1;24,01
5501;13825;2021;6;-24,01
5501;1396;2021;2;597120,48
5501;1396;2021;3;9090,87
5501;1396;2021;4;3063,18
5501;1396;2021;5;136,4
5501;1396;2021;6;1103,6
5501;1396;2021;7;136,4
5501;1396;2021;8;136,4
5501;1396;2021;9;136,4
5501;1716;2021;1;-248
5501;1716;2021;2;7960,8
5501;1716;2021;3;-7836,8
5501;1716;2021;4;16,07
5501;1716;2021;5;-140,07
5501;1716;2021;6;323,95
5501;1716;2021;7;-323,95
5501;1716;2021;8;921,82
5501;1716;2021;9;-921,82
5501;1773;2021;1;1936,48
5501;1773;2021;2;-149108,74
5501;1790;2021;7;34388,53
5501;1790;2021;9;-17194,27
5501;1793;2021;2;5994,1
5501;1793;2021;5;-1974,71
5501;1793;2021;8;-2009,69
5501;1910;2021;1;63312,56
5501;1910;2021;2;84139,52
5501;1910;2021;3;-72002,4
5501;1910;2021;4;-8577,19
5501;1910;2021;5;3050,04
5501;1910;2021;6;-15604,91
5501;1910;2021;7;-21599,7
5501;1910;2021;8;9173,75
5501;1910;2021;9;22642,9
5501;2590;2021;1;-900000
5501;2590;2021;3;-100000
5501;2599;2021;2;-16097,23
5501;2599;2021;3;-180,55
5501;2599;2021;5;-17312,5
5501;2599;2021;8;-17312,5
5501;2850;2021;1;300014,13
5501;2850;2021;2;-183200,7
5501;2850;2021;3;183771,1
5501;2850;2021;4;7630,22
5501;2850;2021;5;-1017,29
5501;2850;2021;6;1017,29
5501;2850;2021;7;-6135,13
5501;2850;2021;8;-2175,07
5501;2850;2021;9;6639,59
5501;2890;2021;2;45486,23
5501;2950;2021;1;248
5501;2970;2021;1;145151,02
5501;2970;2021;2;-6272,69
5501;2970;2021;3;-2225,44
5501;2970;2021;4;4986,76
5501;2970;2021;5;1522,49
5501;2970;2021;6;-1972,72
5501;2970;2021;7;-56,7
5501;2970;2021;8;1575,62
5501;2970;2021;9;-3382,37
5501;2980;2021;2;-18091,88
5501;2980;2021;5;-16296,65
5501;2980;2021;6;34388,53
5501;2980;2021;8;-17194,27
5501;2980;2021;9;17194,27
5501;3005;2021;1;-14799,96
5501;3005;2021;2;-14799,96
5501;3005;2021;3;-14799,96
5501;3005;2021;4;-14799,96
5501;3005;2021;5;-14799,96
5501;3005;2021;6;-13553,87
5501;3005;2021;7;-13553,87
5501;3005;2021;8;-14208,6
5501;3005;2021;9;-14208,6
5501;30050;2021;1;-30645,55
5501;30050;2021;2;-30645,55
5501;30050;2021;3;-30645,55
5501;30050;2021;4;-30645,55
5501;30050;2021;5;-30645,55
5501;30050;2021;6;-31650,46
5501;30050;2021;7;-31650,46
5501;30050;2021;8;-31122,45
5501;30050;2021;9;-31122,45
5501;3009;2021;2;-6256,3
5501;30090;2021;2;-12954,6
5501;31023;2020;10;-89568,7
5501;31023;2020;11;-89568,7
5501;31023;2020;12;-89568,7
5501;31023;2021;1;-89006,7
5501;31023;2021;2;-99617,61
5501;31023;2021;3;-99617,61
5501;31023;2021;4;-99617,61
5501;31023;2021;5;-99700,64
5501;31023;2021;6;-99700,64
5501;31023;2021;7;-99916,55
5501;31023;2021;8;-99916,55
5501;31033;2021;1;-13441,29
5501;31033;2021;2;-13441,29
5501;31033;2021;3;-13441,29
5501;31033;2021;4;-13441,29
5501;31033;2021;5;-13441,29
5501;31033;2021;6;-13441,29
5501;31033;2021;7;-13441,29
5501;31033;2021;8;-13441,29
5501;31043;2021;1;-3037,25
5501;31043;2021;2;-3040,76
5501;31043;2021;3;-3040,76
5501;31043;2021;4;-3040,76
5501;31043;2021;5;-3044,04
5501;31043;2021;6;-3044,04
5501;31043;2021;7;-3048,46
5501;31043;2021;8;-3048,46
5501;31083;2021;1;-4705,7
5501;31083;2021;2;-4780,01
5501;31083;2021;3;-4780,01
5501;31083;2021;4;-4780,01
5501;31083;2021;5;-4785,64
5501;31083;2021;6;-4785,64
5501;31083;2021;7;-4793,14
5501;31083;2021;8;-4793,14
5501;31093;2020;10;-40708,06
5501;31093;2020;11;-40708,06
5501;31093;2020;12;-40708,06
5501;31093;2021;1;-38884,93
5501;31093;2021;2;-38169,91
5501;31093;2021;3;-38169,91
5501;31093;2021;4;-38169,91
5501;31093;2021;5;-38169,91
5501;31093;2021;6;-38169,91
5501;31093;2021;7;-38169,91
5501;31093;2021;8;-38169,91
5501;32010;2020;10;-154,17
5501;32010;2020;11;-154,17
5501;32010;2020;12;-154,17
5501;32010;2021;8;-743,4
5501;32190;2021;1;-200
5501;32190;2021;2;-6420
5501;32190;2021;3;-100
5501;32190;2021;4;-112,96
5501;32190;2021;6;-261,25
5501;34193;2021;1;-20557,29
5501;34193;2021;2;-1153,04
5501;34193;2021;3;-1153,04
5501;34193;2021;4;-1153,04
5501;34193;2021;5;-171927,58
5501;34193;2021;6;-1153,04
5501;34193;2021;7;-1153,04
5501;34193;2021;8;-1153,04
5501;53315;2020;10;1662,67
5501;53315;2020;11;1662,67
5501;53315;2020;12;1662,67
5501;53315;2021;1;4786,71
5501;53315;2021;3;4988,43
5501;53315;2021;5;4988,43
5501;53315;2021;8;4975,87
5501;53325;2020;10;208,33
5501;53325;2020;11;208,33
5501;53325;2020;12;208,33
5501;53325;2021;2;1750,33
5501;53325;2021;6;100,85
5501;5341;2021;5;533,64
5501;53515;2020;10;100
5501;53515;2020;11;100
5501;53515;2020;12;100
5501;53655;2021;6;23,89
5501;53705;2020;10;75
5501;53705;2020;11;75
5501;53705;2020;12;75
5501;5377;2020;10;29,17
5501;5377;2020;11;29,17
5501;5377;2020;12;29,17
5501;5377;2021;1;24,57
5501;5377;2021;2;29
5501;5377;2021;3;28,31
5501;5377;2021;4;25,16
5501;5377;2021;5;25,21
5501;5377;2021;6;25,6
5501;5377;2021;7;22,72
5501;5377;2021;8;25,78
5501;5377;2021;9;26,76
5501;53775;2021;3;103,28
5501;5378;2021;1;55
5501;5378;2021;2;10
5501;5378;2021;5;60
5501;5389;2021;3;1913,8
5501;53895;2020;10;250
5501;53895;2020;11;250
5501;53895;2020;12;250
5501;53895;2021;1;37,87
5501;53895;2021;2;241,51
5501;53895;2021;4;51,13
5501;53895;2021;7;25,68
5501;54315;2020;10;1166,67
5501;54315;2020;11;1166,67
5501;54315;2020;12;1166,67
5501;54315;2021;1;1124,03
5501;54315;2021;2;759,32
5501;54315;2021;3;1488,74
5501;54315;2021;5;1124,03
5501;54315;2021;6;1118,06
5501;54315;2021;7;1118,06
5501;54315;2021;8;757,41
5501;54315;2021;9;-667,92
5501;54330;2021;4;117
5501;54330;2021;7;151,5
5501;54335;2020;10;41,67
5501;54335;2020;11;41,67
5501;54335;2020;12;41,67
5501;54335;2021;2;188,16
5501;5441;2021;5;156
5501;54415;2020;10;8250
5501;54415;2020;11;8250
5501;54415;2020;12;8250
5501;54415;2021;1;10313,48
5501;54415;2021;2;7178,75
5501;54415;2021;3;6148,62
5501;54415;2021;4;9693,47
5501;54415;2021;5;9396,33
5501;54415;2021;6;8414,36
5501;54415;2021;7;9480,39
5501;54415;2021;8;8501,83
5501;54415;2021;9;7958,89
5501;54435;2021;3;3735,45
5501;54455;2020;10;500
5501;54455;2020;11;500
5501;54455;2020;12;500
5501;54455;2021;4;759,32
5501;54455;2021;5;3697,01
5501;54455;2021;8;352,33
5501;54475;2020;10;83,33
5501;54475;2020;11;83,33
5501;54475;2020;12;83,33
5501;54475;2021;1;465,03
5501;54475;2021;7;462,56
5501;54475;2021;8;601,83
5501;54485;2020;10;1166,67
5501;54485;2020;11;1166,67
5501;54485;2020;12;1166,67
5501;54485;2021;2;518,69
5501;54485;2021;5;518,69
5501;54485;2021;6;3235,78
5501;54495;2021;8;551,77
5501;54505;2020;10;333,33
5501;54505;2020;11;333,33
5501;54505;2020;12;333,33
5501;54505;2021;1;2556,35
5501;54505;2021;2;228,87
5501;54505;2021;4;83,68
5501;54505;2021;5;177,22
5501;54530;2021;4;230,66
5501;54535;2020;10;416,67
5501;54535;2020;11;416,67
5501;54535;2020;12;416,67
5501;54535;2021;1;875,72
5501;54535;2021;2;285,21
5501;54535;2021;4;1086,5
5501;54535;2021;8;120,83
5501;54645;2020;10;45,83
5501;54645;2020;11;45,83
5501;54645;2020;12;45,83
5501;54645;2021;1;150,9
5501;54645;2021;4;104,59
5501;54645;2021;5;104,73
5501;54645;2021;6;39,38
5501;54645;2021;7;104,04
5501;54645;2021;9;104,33
5501;5480;2021;2;142,6
5501;5480;2021;3;963,08
5501;5480;2021;5;341
5501;54805;2020;10;85,58
5501;54805;2020;11;85,58
5501;54805;2020;12;85,58
5501;54805;2021;1;242,27
5501;54805;2021;3;191,61
5501;54805;2021;4;593,61
5501;54805;2021;5;64,04
5501;54805;2021;6;190,59
5501;54805;2021;9;1505,89
5501;55315;2020;10;1098
5501;55315;2020;11;1098
5501;55315;2020;12;1098
5501;55315;2021;1;1098,18
5501;55315;2021;2;1462,89
5501;55315;2021;3;733,47
5501;55315;2021;4;1462,89
5501;55315;2021;5;1098,18
5501;55315;2021;6;1092,35
5501;55315;2021;7;1092,35
5501;55315;2021;8;1459,2
5501;55315;2021;9;2884,53
5501;55325;2020;10;166,67
5501;55325;2020;11;166,67
5501;55325;2020;12;166,67
5501;56315;2020;10;1437
5501;56315;2020;11;1437
5501;56315;2020;12;1437
5501;56315;2021;1;1437,9
5501;56315;2021;2;1437,9
5501;56315;2021;3;1437,9
5501;56315;2021;5;2875,8
5501;56315;2021;6;1430,27
5501;56315;2021;7;1430,27
5501;56315;2021;8;1923,99
5501;56315;2021;9;1434,28
5501;5632;2020;10;125
5501;5632;2020;11;125
5501;5632;2020;12;125
5501;56325;2021;1;4157,02
5501;56325;2021;4;234,8
5501;56325;2021;5;1088,62
5501;56325;2021;6;1157,15
5501;56325;2021;7;467,11
5501;56325;2021;8;2267,57
5501;56465;2020;10;608,33
5501;56465;2020;11;608,33
5501;56465;2020;12;608,33
5501;56465;2021;1;663,18
5501;56465;2021;2;530,55
5501;56465;2021;4;663,18
5501;56465;2021;5;530,55
5501;56465;2021;6;1055,48
5501;56465;2021;7;659,66
5501;56465;2021;8;1058,44
5501;57005;2020;10;5040
5501;57005;2020;11;10080
5501;57005;2020;12;13440
5501;57005;2021;1;11787,88
5501;57005;2021;2;10750,64
5501;57005;2021;3;8950,71
5501;57005;2021;4;7813,42
5501;57005;2021;5;4809,7
5501;57005;2021;6;2991,33
5501;57005;2021;7;1973,48
5501;57005;2021;8;1638,43
5501;57005;2021;9;1603,16
5501;58005;2020;10;541,67
5501;58005;2020;11;541,67
5501;58005;2020;12;541,67
5501;58005;2021;2;310,95
5501;58005;2021;3;563,22
5501;58005;2021;5;1151,9
5501;58005;2021;6;564,34
5501;58005;2021;7;581,44
5501;58005;2021;8;1064,93
5501;59005;2020;10;7083,33
5501;59005;2020;11;7083,33
5501;59005;2020;12;7083,33
5501;59005;2021;1;10011,79
5501;59005;2021;2;7487,29
5501;59005;2021;3;3501,56
5501;59005;2021;4;5793,49
5501;59005;2021;5;8102,57
5501;59005;2021;6;3764,97
5501;59005;2021;7;10736,71
5501;59005;2021;8;7391,32
5501;59005;2021;9;4525,16
5501;60005;2020;10;708,33
5501;60005;2020;11;708,33
5501;60005;2020;12;708,33
5501;60005;2021;1;495,32
5501;60005;2021;2;644,54
5501;60005;2021;4;690,97
5501;60005;2021;5;634,33
5501;60005;2021;6;1029,42
5501;60005;2021;7;597,47
5501;60005;2021;8;572,05
5501;60005;2021;9;660,01
5501;6110;2020;10;679,83
5501;6110;2020;11;679,83
5501;6110;2020;12;679,83
5501;6110;2021;1;8158,55
5501;6110;2021;2;-6333,86
5501;6110;2021;5;1824,69
5501;6110;2021;8;1824,69
5501;61105;2021;2;339,76
5501;61105;2021;5;30,25
5501;61105;2021;8;185
5501;6213;2021;1;216,47
5501;6213;2021;2;432,94
5501;6213;2021;4;216,47
5501;6213;2021;5;432,94
5501;6213;2021;7;432,94
5501;6213;2021;8;216,47
5501;62135;2020;10;214
5501;62135;2020;11;214
5501;62135;2020;12;214
5501;6300;2020;10;6030,67
5501;6300;2020;11;6030,67
5501;6300;2020;12;6030,67
5501;6300;2021;2;18091,88
5501;6300;2021;5;16296,65
5501;6300;2021;8;17194,27
5501;64305;2020;10;1666,67
5501;64305;2020;11;1666,67
5501;64305;2020;12;1666,67
5501;64625;2021;2;120,56
5501;64700;2021;7;5236,35
5501;64705;2021;8;182,36
5501;6532;2021;4;788,95
5501;6532;2021;5;636,43
5501;65320;2021;7;86,7
5501;65325;2021;9;185,3
5501;65335;2021;1;1699,95
5501;65335;2021;2;553,17
5501;65415;2021;1;3178,92
5501;65415;2021;2;777,2
5501;65415;2021;4;320,72
5501;65415;2021;7;4135,45
5501;65415;2021;8;1441,5
5501;6550;2021;2;7960,8
5501;65500;2021;4;187,8
5501;65505;2021;1;2600,8
5501;65505;2021;4;7521,62
5501;65505;2021;8;1338,02
5501;6900;2021;1;369035,46
5501;6900;2021;2;-369035,46
5501;69005;2021;2;192,11
5501;8028;2021;2;-12,06
5501;8028;2021;9;-4,04
5501;8555;2021;2;16097,23
5501;8555;2021;3;180,55
5501;8555;2021;5;17312,5
5501;8555;2021;8;17312,5
5501;8700;2021;1;33,96
5501;8700;2021;2;5,05
5501;8700;2021;6;0,03
5502;1735;2021;9;7897,06
5502;1773;2021;1;2854,65
5502;1773;2021;2;-4361,64
5502;1793;2021;2;5949
5502;1793;2021;5;-1983
5502;1793;2021;8;-1983
5502;1910;2021;1;-14055,5
5502;1910;2021;2;-8468,52
5502;1910;2021;3;6878,28
5502;1910;2021;4;-284,45
5502;1910;2021;5;652,7
5502;1910;2021;6;-10953,3
5502;1910;2021;7;7480,81
5502;1910;2021;8;2749,67
5502;1910;2021;9;-10135,61
5502;2850;2021;1;-582,64
5502;2850;2021;2;127,59
5502;2850;2021;3;-4987,31
5502;2850;2021;4;5442,36
5502;2850;2021;5;-889,8
5502;2850;2021;6;889,8
5502;2850;2021;8;-550,76
5502;2850;2021;9;401,09
5502;2890;2021;2;21633,4
5502;2970;2021;2;-1739,28
5502;2970;2021;3;-425,05
5502;2970;2021;4;394,85
5502;2970;2021;5;335,77
5502;2970;2021;6;-34,59
5502;2970;2021;7;-1385,51
5502;2970;2021;8;675,63
5502;2970;2021;9;6,68
5502;2980;2021;2;-8480,56
5502;2980;2021;3;583,5
5502;2980;2021;5;-7897,06
5502;2980;2021;6;15794,12
5502;2980;2021;8;-7897,06
5502;2980;2021;9;7897,06
5502;30050;2021;1;-10886,67
5502;30050;2021;2;-10886,67
5502;30050;2021;3;-10886,67
5502;30050;2021;4;-10886,67
5502;30050;2021;5;-10886,67
5502;30050;2021;6;-10886,67
5502;30050;2021;7;-10886,67
5502;30050;2021;8;-10886,67
5502;30050;2021;9;-10886,67
5502;31023;2020;10;-41881,31
5502;31023;2020;11;-41881,31
5502;31023;2020;12;-41881,31
5502;31023;2021;1;-40490,88
5502;31023;2021;2;-40490,88
5502;31023;2021;3;-40490,88
5502;31023;2021;4;-40490,88
5502;31023;2021;5;-35076,05
5502;31023;2021;6;-35076,05
5502;31023;2021;7;-5414,82
5502;31023;2021;8;-10829,65
5502;31093;2020;10;-26905,38
5502;31093;2020;11;-26905,38
5502;31093;2020;12;-26905,38
5502;31093;2021;1;-10498,03
5502;31093;2021;2;-10498,03
5502;31093;2021;3;-10498,03
5502;31093;2021;4;-10498,03
5502;31093;2021;5;-10487,19
5502;31093;2021;6;-10487,19
5502;31093;2021;7;-2669,51
5502;31093;2021;8;-2669,51
5502;34193;2021;1;-633,4
5502;34193;2021;2;-633,4
5502;34193;2021;3;-633,4
5502;34193;2021;4;-633,4
5502;34193;2021;5;-633,4
5502;34193;2021;6;-633,4
5502;53310;2020;10;1463
5502;53310;2020;11;1463
5502;53310;2020;12;1463
5502;53310;2021;1;3762
5502;53310;2021;3;4389
5502;53310;2021;5;4389
5502;53310;2021;8;4389
5502;53320;2020;10;41,67
5502;53320;2020;11;41,67
5502;53320;2020;12;41,67
5502;5341;2020;10;41,67
5502;5341;2020;11;41,67
5502;5341;2020;12;41,67
5502;5341;2021;5;500
5502;53510;2020;10;45,83
5502;53510;2020;11;45,83
5502;53510;2020;12;45,83
5502;5377;2020;10;25
5502;5377;2020;11;25
5502;5377;2020;12;25
5502;5377;2021;1;42,83
5502;5377;2021;2;51,74
5502;5377;2021;3;170,14
5502;5377;2021;4;49,02
5502;5377;2021;5;47,54
5502;5377;2021;6;49,87
5502;5377;2021;7;49,6
5502;5377;2021;8;56,28
5502;5377;2021;9;50,82
5502;5378;2020;10;4,17
5502;5378;2020;11;4,17
5502;5378;2020;12;4,17
5502;5389;2021;3;135
5502;54310;2020;10;516,67
5502;54310;2020;11;516,67
5502;54310;2020;12;516,67
5502;54310;2021;1;517
5502;54310;2021;2;792,13
5502;54310;2021;3;517
5502;54310;2021;4;517
5502;54310;2021;5;517
5502;54310;2021;6;517
5502;54310;2021;7;517
5502;54310;2021;8;517
5502;54310;2021;9;655
5502;54330;2020;10;83,33
5502;54330;2020;11;83,33
5502;54330;2020;12;83,33
5502;54330;2021;9;663,97
5502;5441;2021;5;223,2
5502;54410;2020;10;83,33
5502;54410;2020;11;83,33
5502;54410;2020;12;83,33
5502;54410;2021;1;36,8
5502;54410;2021;2;71,8
5502;54410;2021;3;227,64
5502;54410;2021;4;96,08
5502;54450;2020;10;141,67
5502;54450;2020;11;141,67
5502;54450;2020;12;141,67
5502;54450;2021;1;138
5502;54450;2021;2;138
5502;54450;2021;3;138
5502;54450;2021;4;138
5502;54450;2021;5;138
5502;54450;2021;6;1255,84
5502;54450;2021;7;138
5502;54450;2021;8;138
5502;54470;2020;10;41,67
5502;54470;2020;11;41,67
5502;54470;2020;12;41,67
5502;54470;2021;1;255,72
5502;54470;2021;7;135,72
5502;54470;2021;8;282,66
5502;54480;2020;10;50
5502;54480;2020;11;50
5502;54480;2020;12;50
5502;54500;2020;10;41,67
5502;54500;2020;11;41,67
5502;54500;2020;12;41,67
5502;54500;2021;3;103,62
5502;54500;2021;4;184,08
5502;54530;2020;10;8,33
5502;54530;2020;11;8,33
5502;54530;2020;12;8,33
5502;54800;2020;10;25
5502;54800;2020;11;25
5502;54800;2020;12;25
5502;54800;2021;1;369,61
5502;54800;2021;4;206,04
5502;54800;2021;5;418,22
5502;54800;2021;7;120
5502;55310;2020;10;925
5502;55310;2020;11;925
5502;55310;2020;12;925
5502;55310;2021;1;919
5502;55310;2021;2;919
5502;55310;2021;3;919
5502;55310;2021;4;919
5502;55310;2021;5;919
5502;55310;2021;6;919
5502;55310;2021;7;919
5502;55310;2021;8;919
5502;55310;2021;9;919
5502;55320;2020;10;250
5502;55320;2020;11;250
5502;55320;2020;12;250
5502;57000;2020;10;900
5502;57000;2020;11;1800
5502;57000;2020;12;2400
5502;57000;2021;1;1562,51
5502;57000;2021;2;1403,81
5502;57000;2021;3;1572,41
5502;57000;2021;4;1883,6
5502;57000;2021;5;1098,01
5502;57000;2021;6;915,86
5502;57000;2021;7;559,02
5502;57000;2021;8;462,03
5502;57000;2021;9;466,13
5502;58000;2020;11;300
5502;58000;2021;2;300,79
5502;58000;2021;5;297,65
5502;58000;2021;8;300,79
5502;59000;2020;10;1125
5502;59000;2020;11;1125
5502;59000;2020;12;1125
5502;59000;2021;1;1463,73
5502;59000;2021;2;666,5
5502;59000;2021;3;356,25
5502;59000;2021;4;704,25
5502;59000;2021;5;1067,37
5502;59000;2021;6;384,51
5502;59000;2021;7;2080,73
5502;59000;2021;8;785,87
5502;59000;2021;9;1559,51
5502;60800;2020;10;366,67
5502;60800;2020;11;366,67
5502;60800;2020;12;366,67
5502;6110;2020;10;658,33
5502;6110;2020;11;658,33
5502;6110;2020;12;658,33
5502;6110;2021;1;7932
5502;6110;2021;2;-5949
5502;6110;2021;5;1983
5502;6110;2021;8;1983
5502;6300;2020;10;2916,67
5502;6300;2020;11;2916,67
5502;6300;2020;12;2916,67
5502;6300;2021;2;8480,56
5502;6300;2021;3;-583,5
5502;6300;2021;5;7897,06
5502;6300;2021;8;7897,06
5502;64300;2020;10;1250
5502;64300;2020;11;1250
5502;64300;2020;12;1250
5502;64400;2021;3;734,69
5502;64620;2021;5;284,96
5502;64620;2021;6;287,87
5502;64700;2021;1;133,02
5502;65320;2021;3;158
5502;65320;2021;4;377,6
5502;65330;2021;1;2590,01
5502;65410;2021;1;928,7
5502;65410;2021;2;-652,31
5502;65410;2021;5;1385,5
5502;65410;2021;6;860,69
5502;65410;2021;7;272,3
5502;65410;2021;8;161,5
5502;65410;2021;9;505,96
5502;65460;2021;1;427,68
5502;65500;2021;1;1591,55
5502;65500;2021;4;259,24
5502;8700;2021;2;3,66
5502;8700;2021;5;2,55
5503;1716;2021;3;2050,96
5503;1716;2021;5;-2050,96
5503;1735;2021;2;25313,28
5503;1735;2021;5;25313,28
5503;1735;2021;8;25313,28
5503;1735;2021;9;2989,01
5503;1773;2021;2;-216168,7
5503;1793;2021;2;3630,42
5503;1793;2021;5;-1204,64
5503;1793;2021;8;-1212,9
5503;1910;2021;1;3883,41
5503;1910;2021;2;308595,98
5503;1910;2021;3;9473,63
5503;1910;2021;4;-230662,32
5503;1910;2021;5;7865,56
5503;1910;2021;6;9460,23
5503;1910;2021;7;-240181,72
5503;1910;2021;8;8259,37
5503;1910;2021;9;9386,81
5503;20903;2021;1;-1765581,43
5503;2590;2021;1;1765581,43
5503;2590;2021;7;250000
5503;2599;2021;2;-165343,75
5503;2599;2021;5;-165343,75
5503;2599;2021;8;-163781,25
5503;2890;2021;2;1153045,33
5503;2970;2021;1;-1919,15
5503;2970;2021;2;-241155,56
5503;2970;2021;3;-711,18
5503;2970;2021;4;239115,68
5503;2970;2021;5;987,41
5503;2970;2021;6;-193,92
5503;2970;2021;7;-583,99
5503;2970;2021;8;193,92
5503;2970;2021;9;-29,69
5503;2980;2021;2;-25313,28
5503;2980;2021;5;-25313,28
5503;2980;2021;8;-25313,28
5503;2980;2021;9;-2989,01
5503;30050;2021;1;-9402,5
5503;30050;2021;2;-9402,5
5503;30050;2021;3;-9402,5
5503;30050;2021;4;-9402,5
5503;30050;2021;5;-9402,5
5503;30050;2021;6;-9402,5
5503;30050;2021;7;-9402,5
5503;30050;2021;8;-9402,5
5503;30050;2021;9;-9402,5
5503;30090;2021;2;-995000
5503;31023;2020;10;-232184,92
5503;31023;2020;11;-232184,92
5503;31023;2020;12;-232184,92
5503;31023;2021;1;-228753,62
5503;31023;2021;2;-228753,62
5503;31023;2021;3;-228753,62
5503;31023;2021;4;-228753,62
5503;31023;2021;5;-228753,62
5503;31023;2021;6;-228753,62
5503;31023;2021;7;-228753,62
5503;31023;2021;8;-228753,62
5503;32120;2020;10;-8458,33
5503;32120;2020;11;-8458,33
5503;32120;2020;12;-8458,33
5503;32123;2021;2;-25313,28
5503;32123;2021;5;-25313,28
5503;32123;2021;8;-25313,28
5503;32123;2021;9;-2989,01
5503;32190;2021;3;-1654
5503;32190;2021;5;1654
5503;5331;2020;10;290
5503;5331;2020;11;290
5503;5331;2020;12;290
5503;53310;2021;1;870
5503;53310;2021;4;903
5503;53310;2021;5;903
5503;53310;2021;8;903
5503;53320;2020;10;16,67
5503;53320;2020;11;16,67
5503;53320;2020;12;16,67
5503;53320;2021;6;95
5503;5341;2020;10;41,67
5503;5341;2020;11;41,67
5503;5341;2020;12;41,67
5503;5341;2021;5;500
5503;53510;2020;10;45,83
5503;53510;2020;11;45,83
5503;53510;2020;12;45,83
5503;5360;2021;1;1000
5503;5377;2020;10;16,67
5503;5377;2020;11;16,67
5503;5377;2020;12;16,67
5503;5377;2021;1;37,92
5503;5377;2021;2;45,08
5503;5377;2021;3;51,32
5503;5377;2021;4;46,14
5503;5377;2021;5;43,49
5503;5377;2021;6;41,19
5503;5377;2021;7;44,49
5503;5377;2021;8;46,21
5503;5377;2021;9;45,38
5503;53770;2021;3;96,77
5503;5389;2021;3;95
5503;54470;2020;10;20,83
5503;54470;2020;11;20,83
5503;54470;2020;12;20,83
5503;54470;2021;1;123,72
5503;54470;2021;7;123,72
5503;58000;2020;10;137,5
5503;58000;2020;11;137,5
5503;58000;2020;12;137,5
5503;6110;2020;10;375
5503;6110;2020;11;375
5503;6110;2020;12;375
5503;6140;2021;1;4340,27
5503;6140;2021;2;-3255,2
5503;6140;2021;5;1085,07
5503;6140;2021;8;1085,07
5503;6180;2021;2;136,07
5503;6180;2021;5;119,57
5503;6180;2021;8;127,83
5503;61800;2021;1;412,33
5503;61800;2021;2;-412,33
5503;6300;2020;10;8458,33
5503;6300;2020;11;8458,33
5503;6300;2020;12;8458,33
5503;6300;2021;2;25313,28
5503;6300;2021;5;25313,28
5503;6300;2021;8;25313,28
5503;6300;2021;9;2989,01
5503;6810;2021;1;1654
5503;8028;2021;2;-58,59
5503;8555;2021;2;165343,75
5503;8555;2021;5;165343,75
5503;8555;2021;8;163781,25
5504;1716;2021;3;677,04
5504;1716;2021;5;-677,04
5504;1735;2021;2;13849,44
5504;1735;2021;5;13849,44
5504;1735;2021;7;-5361,08
5504;1735;2021;8;11168,9
5504;1773;2021;2;-13357,92
5504;1773;2021;7;2680,91
5504;1793;2021;2;1374,26
5504;1793;2021;5;-481,16
5504;1793;2021;8;-452,7
5504;1910;2021;1;362,72
5504;1910;2021;2;-57202,47
5504;1910;2021;3;4320,14
5504;1910;2021;4;507,94
5504;1910;2021;5;3263,19
5504;1910;2021;6;4296,63
5504;1910;2021;7;-45496,52
5504;1910;2021;8;3173,34
5504;1910;2021;9;4323,58
5504;20903;2021;1;-644009,6
5504;2590;2021;1;644009,6
5504;2590;2021;7;50000
5504;2599;2021;2;-41031,25
5504;2599;2021;5;-41031,25
5504;2599;2021;8;-40718,75
5504;2850;2021;3;-1119,72
5504;2850;2021;4;1119,72
5504;2890;2021;2;75895,75
5504;2970;2021;1;528,47
5504;2970;2021;2;-3707,07
5504;2970;2021;3;-152,81
5504;2970;2021;4;2665,47
5504;2970;2021;5;-2406,3
5504;2970;2021;7;2350,31
5504;2970;2021;8;223,37
5504;2970;2021;9;-29,69
5504;2980;2021;2;-11168,9
5504;2980;2021;5;-11168,9
5504;2980;2021;8;-11168,9
5504;30050;2021;1;-4340
5504;30050;2021;2;-4340
5504;30050;2021;3;-4340
5504;30050;2021;4;-4340
5504;30050;2021;5;-4340
5504;30050;2021;6;-4340
5504;30050;2021;7;-4340
5504;30050;2021;8;-4340
5504;30050;2021;9;-4340
5504;31023;2020;10;-62689,93
5504;31023;2020;11;-62689,93
5504;31023;2020;12;-62689,93
5504;31023;2021;1;-61763,48
5504;31023;2021;2;-61763,48
5504;31023;2021;3;-61763,48
5504;31023;2021;4;-61763,48
5504;31023;2021;5;-61763,48
5504;31023;2021;6;-61763,48
5504;31023;2021;7;-61763,48
5504;31023;2021;8;-61763,48
5504;32120;2020;10;-3750
5504;32120;2020;11;-3750
5504;32120;2020;12;-3750
5504;32120;2021;2;-11168,9
5504;32120;2021;5;-11168,9
5504;32120;2021;7;22337,8
5504;32123;2021;7;-22337,8
5504;32123;2021;8;-11168,9
5504;32190;2021;3;-546
5504;32190;2021;5;546
5504;5331;2020;10;290
5504;5331;2020;11;290
5504;5331;2020;12;290
5504;53310;2021;1;870
5504;53310;2021;3;903
5504;53310;2021;5;903
5504;53310;2021;8;903
5504;5341;2020;10;41,67
5504;5341;2020;11;41,67
5504;5341;2020;12;41,67
5504;5341;2021;5;500
5504;53510;2020;10;45,83
5504;53510;2020;11;45,83
5504;53510;2020;12;45,83
5504;5360;2021;1;1000
5504;5377;2020;10;20,83
5504;5377;2020;11;20,83
5504;5377;2020;12;20,83
5504;5377;2021;1;38,6
5504;5377;2021;2;47,33
5504;5377;2021;3;163,35
5504;5377;2021;4;46,87
