eQkpaikka;tili;Kausi;period;eur
1001;31023;2020;10;-4869,15
1001;31023;2020;11;-4869,15
1001;31023;2020;12;-4869,15
1001;31023;2021;1;-4869,3
1001;31023;2021;2;-4869,3
1001;31023;2021;3;-4869,3
1001;31023;2021;4;-4869,3
1001;31023;2021;5;-4869,3
1001;31023;2021;6;-4869,3
1001;31023;2021;7;-4869,3
1001;31023;2021;8;-4869,3
1001;5331;2020;10;110
1001;5331;2020;11;110
1001;5331;2020;12;110
1001;5331;2021;7;153,41
1001;6110;2020;10;72,5
1001;6110;2020;11;72,5
1001;6110;2020;12;72,5
1001;6110;2021;1;969,18
1001;6211;2020;10;391,67
1001;6211;2020;11;391,67
1001;6211;2020;12;391,67
1001;6211;2021;6;4723,43
1001;6300;2020;10;158,33
1001;6300;2020;11;158,33
1001;6300;2020;12;158,33
1002;31023;2020;10;-4013,92
1002;31023;2020;11;-4013,92
1002;31023;2020;12;-4013,92
1002;31023;2021;1;-3987,6
1002;31023;2021;2;-3987,6
1002;31023;2021;3;-3987,6
1002;31023;2021;4;-3987,6
1002;31023;2021;5;-3987,6
1002;31023;2021;6;-3987,6
1002;31023;2021;7;-3987,6
1002;31023;2021;8;-3987,6
1002;31323;2020;10;-176,23
1002;31323;2020;11;-176,23
1002;31323;2020;12;-176,23
1002;31323;2021;5;-1067,11
1002;32123;2020;10;-146,29
1002;32123;2020;11;-146,29
1002;32123;2020;12;-146,29
1002;5331;2020;10;110
1002;5331;2020;11;110
1002;5331;2020;12;110
1002;5331;2021;1;153,41
1002;5331;2021;7;153,41
1002;6110;2020;10;58,33
1002;6110;2020;11;58,33
1002;6110;2020;12;58,33
1002;6211;2020;10;175,83
1002;6211;2020;11;175,83
1002;6211;2020;12;175,83
1002;6211;2021;4;1067,11
1002;6300;2020;10;158,33
1002;6300;2020;11;158,33
1002;6300;2020;12;158,33
1003;31023;2020;10;-6414,85
1003;31023;2020;11;-6414,85
1003;31023;2020;12;-6414,85
1003;31023;2021;1;-6415,06
1003;31023;2021;2;-6415,06
1003;31023;2021;3;-6415,06
1003;31023;2021;4;-6415,06
1003;31023;2021;5;-6415,06
1003;31023;2021;6;-6415,06
1003;31023;2021;7;-6515,06
1003;31023;2021;8;-6515,06
1003;32133;2021;2;-153,41
1003;32133;2021;6;-697,39
1003;5331;2020;10;110
1003;5331;2020;11;110
1003;5331;2020;12;110
1003;5331;2021;1;153,41
1003;5331;2021;6;153,41
1003;5900;2021;6;697,39
1003;5900;2021;8;-14,72
1003;6110;2020;10;81,67
1003;6110;2020;11;81,67
1003;6110;2020;12;81,67
1003;6110;2021;1;1077,94
1003;6211;2020;10;250
1003;6211;2020;11;250
1003;6211;2020;12;250
1003;6211;2021;4;1422,81
1003;6300;2020;10;208,33
1003;6300;2020;11;208,33
1003;6300;2020;12;208,33
1003;6750;2020;10;2500
1003;6750;2020;11;2500
1003;6750;2020;12;2500
1005;31023;2020;10;-4201,65
1005;31023;2020;11;-4201,65
1005;31023;2020;12;-4201,65
1005;31023;2021;1;-4201,78
1005;31023;2021;2;-4201,78
1005;31023;2021;3;-4201,78
1005;31023;2021;4;-4201,78
1005;31023;2021;5;-4201,78
1005;31023;2021;6;-4201,78
1005;31023;2021;7;-4201,78
1005;31023;2021;8;-4201,78
1005;5331;2020;10;110
1005;5331;2020;11;110
1005;5331;2020;12;110
1005;5331;2021;1;153,41
1005;5360;2021;5;269,08
1005;5360;2021;6;1350
1005;6110;2020;10;53,33
1005;6110;2020;11;53,33
1005;6110;2020;12;53,33
1005;6110;2021;1;697,3
1005;6211;2020;10;166,67
1005;6211;2020;11;166,67
1005;6211;2020;12;166,67
1005;6211;2021;3;1001,08
1005;6300;2020;10;116,67
1005;6300;2020;11;116,67
1005;6300;2020;12;116,67
1006;31023;2020;10;-9840,75
1006;31023;2020;11;-9840,75
1006;31023;2020;12;-9840,75
1006;31023;2021;1;-9841,07
1006;31023;2021;2;-9841,07
1006;31023;2021;3;-9841,07
1006;31023;2021;4;-9841,07
1006;31023;2021;5;-9841,07
1006;31023;2021;6;-9841,07
1006;31023;2021;7;-9841,07
1006;31023;2021;8;-9841,07
1006;31323;2020;10;-324,96
1006;31323;2020;11;-324,96
1006;31323;2020;12;-324,96
1006;31323;2021;7;-3935,32
1006;32123;2020;10;-326,31
1006;32123;2020;11;-326,31
1006;32123;2020;12;-326,31
1006;32133;2020;10;-35
1006;32133;2020;11;-35
1006;32133;2020;12;-35
1006;32133;2021;2;-153,41
1006;32133;2021;4;-420
1006;5331;2020;10;110
1006;5331;2020;11;110
1006;5331;2020;12;110
1006;5331;2021;1;153,41
1006;5331;2021;6;153,41
1006;6110;2020;10;70,83
1006;6110;2020;11;70,83
1006;6110;2020;12;70,83
1006;6211;2020;10;333,33
1006;6211;2020;11;333,33
1006;6211;2020;12;333,33
1006;6211;2021;8;3935,32
1006;6300;2020;10;333,33
1006;6300;2020;11;333,33
1006;6300;2020;12;333,33
1006;6800;2021;3;420
1006;6900;2021;5;3348
1007;31023;2020;10;-9031,01
1007;31023;2020;11;-9031,01
1007;31023;2020;12;-9031,01
1007;31023;2021;1;-9031,31
1007;31023;2021;2;-9031,31
1007;31023;2021;3;-9031,31
1007;31023;2021;4;-9031,31
1007;31023;2021;5;-9031,31
1007;31023;2021;6;-9031,31
1007;31023;2021;7;-9031,31
1007;31023;2021;8;-9031,31
1007;31323;2020;10;-251,09
1007;31323;2020;11;-251,09
1007;31323;2020;12;-251,09
1007;31323;2021;6;-3043,98
1007;32123;2020;10;-314,87
1007;32123;2020;11;-314,87
1007;32123;2020;12;-314,87
1007;32133;2021;2;-153,41
1007;5331;2020;10;110
1007;5331;2020;11;110
1007;5331;2020;12;110
1007;5331;2021;1;153,41
1007;5331;2021;6;153,41
1007;6110;2020;10;58,33
1007;6110;2020;11;58,33
1007;6110;2020;12;58,33
1007;6211;2020;10;258,33
1007;6211;2020;11;258,33
1007;6211;2020;12;258,33
1007;6211;2021;5;3043,98
1007;6300;2020;10;416,67
1007;6300;2020;11;416,67
1007;6300;2020;12;416,67
1007;6900;2021;4;37787,71
1008;31023;2020;10;-9031,01
1008;31023;2020;11;-9031,01
1008;31023;2020;12;-9031,01
1008;31023;2021;1;-9031,31
1008;31023;2021;2;-9031,31
1008;31023;2021;3;-9031,31
1008;31023;2021;4;-9031,31
1008;31023;2021;5;-9031,31
1008;31023;2021;6;-9031,31
1008;31023;2021;7;-9031,31
1008;31023;2021;8;-9031,31
1008;31323;2021;7;-3913,08
1008;32133;2021;2;-153,41
1008;32133;2021;4;-420
1008;5331;2020;10;110
1008;5331;2020;11;110
1008;5331;2020;12;110
1008;5331;2021;6;153,41
1008;6110;2020;10;72,5
1008;6110;2020;11;72,5
1008;6110;2020;12;72,5
1008;6211;2021;8;3913,08
1008;6800;2021;3;420
1008;6900;2021;2;3363,33
1008;6900;2021;3;647,16
1008;6900;2021;4;1475,6
1008;6900;2021;5;61416,6
1008;6900;2021;7;827,09
1009;31023;2020;10;-9031,01
1009;31023;2020;11;-9031,01
1009;31023;2020;12;-9031,01
1009;31023;2021;1;-9031,31
1009;31023;2021;2;-9031,31
1009;31023;2021;3;-9031,31
1009;31023;2021;4;-9031,31
1009;31023;2021;5;-9031,31
1009;31023;2021;6;-9031,31
1009;31023;2021;7;-9031,31
1009;31023;2021;8;-9031,31
1009;31323;2021;5;-3795,09
1009;32133;2021;2;-153,41
1009;32133;2021;6;-983,74
1009;5331;2020;10;110
1009;5331;2020;11;110
1009;5331;2020;12;110
1009;5331;2021;1;153,41
1009;5331;2021;6;153,41
1009;5900;2021;6;983,74
1009;5900;2021;8;-19,01
1009;6110;2020;10;108,33
1009;6110;2020;11;108,33
1009;6110;2020;12;108,33
1009;6211;2020;10;625
1009;6211;2020;11;625
1009;6211;2020;12;625
1009;6211;2021;4;3795,09
1009;6900;2021;4;3348
1010;31023;2020;10;-39859,43
1010;31023;2020;11;-39859,43
1010;31023;2020;12;-39859,43
1010;31023;2021;1;-40714,88
1010;31023;2021;2;-40714,88
1010;31023;2021;3;-40714,88
1010;31023;2021;4;-40714,88
1010;31023;2021;5;-40714,88
1010;31023;2021;6;-40714,88
1010;31023;2021;7;-40714,88
1010;31023;2021;8;-40714,88
1010;32133;2020;10;-1702,69
1010;32133;2020;11;-1702,69
1010;32133;2020;12;-1702,69
1010;5331;2020;10;110
1010;5331;2020;11;110
1010;5331;2020;12;110
1010;5331;2021;1;153,41
1010;5331;2021;6;153,41
1010;5331;2021;7;153,41
1012;31023;2020;10;-13492,83
1012;31023;2020;11;-13492,83
1012;31023;2020;12;-13492,83
1012;31023;2021;1;-13506,95
1012;31023;2021;2;-13506,95
1012;31023;2021;3;-13506,95
1012;31023;2021;4;-13506,95
1012;31023;2021;5;-13506,95
1012;31023;2021;6;-13506,95
1012;31023;2021;7;-13506,95
1012;31023;2021;8;-13506,95
1012;31323;2020;10;-526,99
1012;31323;2020;11;-526,99
1012;31323;2020;12;-526,99
1012;31323;2021;6;-3168,13
1012;32123;2020;10;-932,48
1012;32123;2020;11;-932,48
1012;32123;2020;12;-932,48
1012;5331;2020;10;110
1012;5331;2020;11;110
1012;5331;2020;12;110
1012;5331;2021;1;153,41
1012;5331;2021;6;153,41
1012;6110;2020;10;95,83
1012;6110;2020;11;95,83
1012;6110;2020;12;95,83
1012;6211;2020;10;527
1012;6211;2020;11;527
1012;6211;2020;12;527
1012;6211;2021;5;3168,13
1013;31023;2020;10;-28904,43
1013;31023;2020;11;-28904,43
1013;31023;2020;12;-28904,43
1013;31023;2021;1;-28714,91
1013;31023;2021;2;-28714,91
1013;31023;2021;3;-28714,91
1013;31023;2021;4;-28714,91
1013;31023;2021;5;-28714,91
1013;31023;2021;6;-28714,91
1013;31023;2021;7;-28714,91
1013;31023;2021;8;-28714,91
1013;32123;2020;10;-1337,71
1013;32123;2020;11;-1337,71
1013;32123;2020;12;-1337,71
1013;5331;2020;10;110
1013;5331;2020;11;110
1013;5331;2020;12;110
1013;6110;2020;10;144,17
1013;6110;2020;11;144,17
1013;6110;2020;12;144,17
1013;6300;2020;10;1337,75
1013;6300;2020;11;1337,75
1013;6300;2020;12;1337,75
1013;6900;2021;1;672,7
1014;31023;2020;10;-41024,82
1014;31023;2020;11;-41024,82
1014;31023;2020;12;-41024,82
1014;31023;2021;1;-40755,83
1014;31023;2021;2;-40755,83
1014;31023;2021;3;-40755,83
1014;31023;2021;4;-40755,83
1014;31023;2021;5;-40755,83
1014;31023;2021;6;-40755,83
1014;31023;2021;7;-40755,83
1014;31023;2021;8;-40755,83
1014;32113;2021;2;-3508,51
1014;5331;2020;10;110
1014;5331;2020;11;110
1014;5331;2020;12;110
1014;5331;2021;1;153,41
1014;6110;2021;2;3508,51
1015;31023;2020;10;-13466,56
1015;31023;2020;11;-13466,56
1015;31023;2020;12;-13466,56
1015;31023;2021;1;-13501,43
1015;31023;2021;2;-13501,43
1015;31023;2021;3;-13501,43
1015;31023;2021;4;-13501,43
1015;31023;2021;5;-13501,43
1015;31023;2021;6;-13501,43
1015;31023;2021;7;-13501,43
1015;31023;2021;8;-13501,43
1015;5331;2020;10;110
1015;5331;2020;11;110
1015;5331;2020;12;110
1015;5331;2021;1;153,41
1015;5331;2021;6;153,41
1015;5480;2020;10;25,42
1015;5480;2020;11;25,42
1015;5480;2020;12;25,42
1015;6110;2020;10;133,33
1015;6110;2020;11;133,33
1015;6110;2020;12;133,33
1015;6572;2020;10;250
1015;6572;2020;11;250
1015;6572;2020;12;250
1015;6900;2021;2;682
1015;6900;2021;5;3867,62
1015;6900;2021;7;14477,36
1016;31023;2020;10;-12652,44
1016;31023;2020;11;-12652,44
1016;31023;2020;12;-12652,44
1016;31023;2021;1;-12685,21
1016;31023;2021;2;-12685,21
1016;31023;2021;3;-12685,21
1016;31023;2021;4;-12685,21
1016;31023;2021;5;-12685,21
1016;31023;2021;6;-12685,21
1016;31023;2021;7;-12685,21
1016;31023;2021;8;-12685,21
1016;5331;2020;10;110
1016;5331;2020;11;110
1016;5331;2020;12;110
1016;5331;2021;1;153,41
1016;5331;2021;7;153,41
1016;6110;2020;10;95,83
1016;6110;2020;11;95,83
1016;6110;2020;12;95,83
1016;6572;2020;10;1500
1016;6900;2021;4;3662,66
1017;31023;2020;10;-10764,41
1017;31023;2020;11;-10764,41
1017;31023;2020;12;-10764,41
1017;31023;2021;1;-10693,83
1017;31023;2021;2;-10693,83
1017;31023;2021;3;-10693,83
1017;31023;2021;4;-10693,83
1017;31023;2021;5;-10693,83
1017;31023;2021;6;-10693,83
1017;31023;2021;7;-10693,83
1017;31023;2021;8;-4290,16
1017;31323;2021;6;-16335,92
1017;32133;2021;2;-153,41
1017;5331;2020;10;110
1017;5331;2020;11;110
1017;5331;2020;12;110
1017;5331;2021;1;153,41
1017;5331;2021;6;153,41
1017;6110;2020;10;79,17
1017;6110;2020;11;79,17
1017;6110;2020;12;79,17
1017;6211;2021;5;16335,92
1017;6572;2020;10;250
1017;6572;2020;11;250
1017;6572;2020;12;250
1017;6900;2021;5;3348
1017;6900;2021;8;4609,43
1018;31023;2020;10;-9131,91
1018;31023;2020;11;-9131,91
1018;31023;2020;12;-9131,91
1018;31023;2021;1;-9072,03
1018;31023;2021;2;-9072,03
1018;31023;2021;3;-9072,03
1018;31023;2021;4;-9072,03
1018;31023;2021;5;-9072,03
1018;31023;2021;6;-9072,03
1018;31023;2021;7;-9072,03
1018;31023;2021;8;-9072,03
1018;31323;2021;2;-6151,76
1018;31323;2021;7;-6151,76
1018;5331;2020;10;110
1018;5331;2020;11;110
1018;5331;2020;12;110
1018;5331;2021;1;153,41
1018;5331;2021;6;153,41
1018;6110;2020;10;75
1018;6110;2020;11;75
1018;6110;2020;12;75
1018;6211;2020;10;1033,33
1018;6211;2020;11;1033,33
1018;6211;2020;12;1033,33
1018;6211;2021;1;6151,76
1018;6211;2021;7;6151,76
1018;6300;2020;10;266,67
1018;6300;2020;11;266,67
1018;6300;2020;12;266,67
1018;6900;2021;5;3348
1022;31023;2020;10;-23499,5
1022;31023;2020;11;-23499,5
1022;31023;2020;12;-23499,5
1022;31023;2021;1;-23500,26
1022;31023;2021;2;-23500,26
1022;31023;2021;3;-23500,26
1022;31023;2021;4;-23500,26
1022;31023;2021;5;-23500,26
1022;31023;2021;6;-23500,26
1022;31023;2021;7;-23500,26
1022;31023;2021;8;-23500,26
1022;31093;2020;10;-9833,33
1022;31093;2020;11;-9833,33
1022;31093;2020;12;-9833,33
1022;31093;2021;1;-9833,33
1022;31093;2021;2;-9833,33
1022;31093;2021;3;-9833,33
1022;31093;2021;4;-9833,33
1022;31093;2021;5;-9833,33
1022;31093;2021;6;-9825,57
1022;31093;2021;7;-9831,39
1022;31093;2021;8;-9831,39
1022;32133;2020;10;-7706,53
1022;32133;2020;11;-7706,53
1022;32133;2020;12;-7706,53
1022;5331;2020;10;238
1022;5331;2020;11;238
1022;5331;2020;12;238
1022;5331;2021;7;168,29
1022;5360;2021;2;12808,98
1022;5360;2021;3;1376,72
1022;5360;2021;4;24207,81
1022;5360;2021;5;505,55
1022;5360;2021;6;522,4
1022;5360;2021;7;505,55
1022;5360;2021;8;522,4
1022;5367;2021;3;37380
1022;5367;2021;4;59880
1022;5367;2021;5;52260
1022;5367;2021;6;-112140
1022;5900;2021;4;2446,3
1022;6110;2020;10;100
1022;6110;2020;11;100
1022;6110;2020;12;100
1022;6110;2021;2;1348,11
1022;6110;2021;7;351,71
1022;6430;2020;10;833,33
1022;6430;2020;11;833,33
1022;6430;2020;12;833,33
1022;6800;2021;1;25545,36
1022;6800;2021;2;5249,74
1022;6800;2021;3;10302,65
1022;6800;2021;4;8062
1022;6800;2021;5;11507,73
1022;6800;2021;6;17236,91
1022;6800;2021;7;13682,42
1022;6800;2021;8;5936,54
1022;6900;2021;2;2585,77
1022;6900;2021;3;571,83
1022;6900;2021;4;259537,96
1022;6900;2021;5;7153,06
1022;6900;2021;7;356406,2
1022;6900;2021;8;88093,57
1028;31023;2020;10;-30172,56
1028;31023;2020;11;-30172,56
1028;31023;2020;12;-30172,56
1028;31023;2021;1;-30173,55
1028;31023;2021;2;-30173,55
1028;31023;2021;3;-30173,55
1028;31023;2021;4;-30173,55
1028;31023;2021;5;-30173,55
1028;31023;2021;6;-30173,55
1028;31023;2021;7;-30173,55
1028;31023;2021;8;-30173,55
1028;5331;2020;10;110
1028;5331;2020;11;110
1028;5331;2020;12;110
1028;5331;2021;5;153,41
1028;5331;2021;7;153,41
1028;6110;2020;10;250
1028;6110;2020;11;250
1028;6110;2020;12;250
1028;6110;2021;1;3033,56
1028;6300;2020;10;816,67
1028;6300;2020;11;816,67
1028;6300;2020;12;816,67
1028;6900;2021;2;8729,85
1029;31023;2021;7;-3532,23
1029;5331;2020;10;110
1029;5331;2020;11;110
1029;5331;2020;12;110
1029;5331;2021;1;153,41
1029;5331;2021;7;153,41
1029;5360;2021;1;575,11
1029;5360;2021;2;525,64
1029;5360;2021;3;525,64
1029;5360;2021;4;1398,41
1029;5360;2021;5;817,4
1029;5360;2021;6;1564,91
1029;5360;2021;7;476,16
1029;5360;2021;8;476,16
1029;5433;2020;10;416,67
1029;5433;2020;11;416,67
1029;5433;2020;12;416,67
1029;5532;2020;10;250
1029;5532;2020;11;250
1029;5532;2020;12;250
1029;5900;2020;10;416,67
1029;5900;2020;11;416,67
1029;5900;2020;12;416,67
1029;5900;2021;1;1017,37
1029;5900;2021;3;1659,55
1029;5900;2021;4;3364,75
1029;5900;2021;5;1670,67
1029;5900;2021;7;737,89
1029;5900;2021;8;9,77
1029;6110;2020;10;104,17
1029;6110;2020;11;104,17
1029;6110;2020;12;104,17
1029;6110;2021;2;1348,22
1029;6300;2020;10;458,33
1029;6300;2020;11;458,33
1029;6300;2020;12;458,33
1029;6800;2021;1;1735,77
1029;6800;2021;2;1084,58
1029;6800;2021;3;1092,42
1029;6800;2021;4;933,91
1029;6800;2021;5;1055,66
1029;6800;2021;6;725,65
1029;6800;2021;7;606,69
1029;6800;2021;8;493,49
1031;31023;2020;10;-20006,05
1031;31023;2020;11;-20138,09
1031;31023;2020;12;-20138,09
1031;31023;2021;1;-20006,05
1031;31023;2021;2;-20006,05
1031;31023;2021;3;-20006,05
1031;31023;2021;4;-20006,05
1031;31023;2021;5;-20006,05
1031;31023;2021;6;-20006,05
1031;31023;2021;7;-20006,05
1031;31023;2021;8;-20006,05
1031;31323;2020;10;-186,35
1031;31323;2020;11;-186,35
1031;31323;2020;12;-186,35
1031;31323;2021;6;-2259,1
1031;32123;2020;10;-846,92
1031;32123;2020;11;-846,92
1031;32123;2020;12;-846,92
1031;5331;2020;10;110
1031;5331;2020;11;110
1031;5331;2020;12;110
1031;5331;2021;1;153,41
1031;5331;2021;7;153,41
1031;5480;2020;10;25,42
1031;5480;2020;11;25,42
1031;5480;2020;12;25,42
1031;6110;2020;10;95,83
1031;6110;2020;11;95,83
1031;6110;2020;12;95,83
1031;6211;2020;10;191,67
1031;6211;2020;11;191,67
1031;6211;2020;12;191,67
1031;6211;2021;5;2259,1
1031;6572;2020;10;250
1031;6572;2020;11;250
1031;6572;2020;12;250
1031;6750;2020;10;1666,67
1031;6750;2020;11;1666,67
1031;6750;2020;12;1666,67
1031;6900;2021;4;3540,34
1031;6900;2021;7;9000
1031;6900;2021;8;18000
1033;31023;2020;10;-9296,42
1033;31023;2020;11;-9296,42
1033;31023;2020;12;-9296,42
1033;31023;2021;1;-9296,72
1033;31023;2021;2;-9296,72
1033;31023;2021;3;-9296,72
1033;31023;2021;4;-9296,72
1033;31023;2021;5;-9296,72
1033;31023;2021;6;-9296,72
1033;31023;2021;7;-9296,72
1033;31023;2021;8;-9296,72
1033;31323;2020;10;-352,58
1033;31323;2020;11;-352,58
1033;31323;2020;12;-352,58
1033;31323;2021;7;-4269,89
1033;32123;2020;10;-336,66
1033;32123;2020;11;-336,66
1033;32123;2020;12;-336,66
1033;32133;2020;10;-35
1033;32133;2020;11;-35
1033;32133;2020;12;-35
1033;32133;2021;2;-153,41
1033;32133;2021;4;-420
1033;5331;2020;10;110
1033;5331;2020;11;110
1033;5331;2020;12;110
1033;5331;2021;1;153,41
1033;5331;2021;6;153,41
1033;6110;2020;10;75
1033;6110;2020;11;75
1033;6110;2020;12;75
1033;6211;2020;10;375
1033;6211;2020;11;375
1033;6211;2020;12;375
1033;6211;2021;8;4269,89
1033;6800;2021;3;420
1033;6871;2021;6;9,18
1033;68710;2021;6;5,5
1033;6900;2021;5;3489,82
1034;31023;2020;10;-15364,32
1034;31023;2020;11;-15364,32
1034;31023;2020;12;-15364,32
1034;31023;2021;1;-15364,82
1034;31023;2021;2;-15364,82
1034;31023;2021;3;-15364,82
1034;31023;2021;4;-15364,82
1034;31023;2021;5;-15364,82
1034;31023;2021;6;-15364,82
1034;31023;2021;7;-15364,82
1034;31023;2021;8;-15364,82
1034;31323;2021;2;-10800,6
1034;31323;2021;7;-10800,6
1034;5331;2020;10;110
1034;5331;2020;11;110
1034;5331;2020;12;110
1034;5331;2021;1;153,41
1034;5331;2021;6;153,41
1034;6110;2020;10;95,83
1034;6110;2020;11;95,83
1034;6110;2020;12;95,83
1034;6211;2020;10;1833,33
1034;6211;2020;11;1833,33
1034;6211;2020;12;1833,33
1034;6211;2021;1;10800,6
1034;6211;2021;7;10800,6
1034;6300;2020;10;400
1034;6300;2020;11;400
1034;6300;2020;12;400
1034;6900;2021;5;3348
1037;31023;2020;10;-23548,08
1037;31023;2020;11;-23548,08
1037;31023;2020;12;-23548,08
1037;31023;2021;1;-23393,68
1037;31023;2021;2;-23393,68
1037;31023;2021;3;-23393,68
1037;31023;2021;4;-23393,68
1037;31023;2021;5;-23393,68
1037;31023;2021;6;-23393,68
1037;31023;2021;7;-23393,68
1037;31023;2021;8;-23393,68
1037;31323;2021;6;-8943,97
1037;5331;2020;10;255,4
1037;5331;2020;11;255,4
1037;5331;2020;12;255,4
1037;5331;2021;1;123,72
1037;5331;2021;6;123,72
1037;5360;2021;3;125,81
1037;6110;2020;10;225
1037;6110;2020;11;225
1037;6110;2020;12;225
1037;6110;2021;1;2978,99
1037;6211;2020;10;741,67
1037;6211;2020;11;741,67
1037;6211;2020;12;741,67
1037;6211;2021;5;8943,97
1037;6300;2020;10;1000
1037;6300;2020;11;1000
1037;6300;2020;12;1000
1037;64300;2020;10;333,33
1037;64300;2020;11;333,33
1037;64300;2020;12;333,33
1037;6572;2020;10;250
1037;6572;2020;11;250
1037;6572;2020;12;250
1037;6611;2021;3;-3476,9
1037;6900;2020;10;416,67
1037;6900;2020;11;416,67
1037;6900;2020;12;416,67
1037;6900;2021;2;4476,9
1037;6900;2021;3;204,5
1037;6900;2021;4;11549,91
1037;6900;2021;6;692,43
1037;6900;2021;7;50,84
1038;31023;2020;10;-8872,25
1038;31023;2020;11;-8872,25
1038;31023;2020;12;-8872,25
1038;31023;2021;1;-7397,63
1038;31023;2021;2;-7397,63
1038;31023;2021;3;-7397,63
1038;31023;2021;4;-7397,63
1038;31023;2021;5;-7397,63
1038;31023;2021;6;-7397,63
1038;31023;2021;7;-7397,63
1038;31023;2021;8;-7397,63
1038;31083;2021;1;-158,17
1038;31083;2021;2;-158,17
1038;31083;2021;3;-158,17
1038;31083;2021;4;-158,17
1038;31083;2021;5;-158,17
1038;31083;2021;6;-158,17
1038;31083;2021;7;-158,17
1038;31083;2021;8;-158,17
1038;31093;2020;10;-1231,42
1038;31093;2020;11;-1231,42
1038;31093;2020;12;-1231,42
1038;31093;2021;1;-1231,42
1038;31093;2021;2;-1231,42
1038;31093;2021;3;-1231,42
1038;31093;2021;4;-1231,42
1038;31093;2021;5;-1231,42
1038;31093;2021;6;-1231,42
1038;31093;2021;7;-1231,42
1038;31093;2021;8;-1231,42
1038;32013;2021;1;-129,04
1038;32013;2021;2;-129,04
1038;32013;2021;3;-129,04
1038;32013;2021;4;-129,04
1038;32013;2021;5;-129,04
1038;32013;2021;6;-129,04
1038;32013;2021;7;-129,04
1038;32013;2021;8;-129,04
1038;32133;2020;10;-129,04
1038;32133;2020;11;-129,04
1038;32133;2020;12;-129,04
1038;34193;2021;1;-1316,67
1038;34193;2021;2;-1316,67
1038;34193;2021;3;-1316,67
1038;34193;2021;4;-1316,67
1038;34193;2021;5;-1316,67
1038;34193;2021;6;-1316,67
1038;34193;2021;7;-1316,67
1038;34193;2021;8;-1316,67
1038;5331;2020;10;10
1038;5331;2020;11;10
1038;5331;2020;12;10
1038;5331;2021;1;123,72
1038;5331;2021;7;153,41
1038;6230;2021;6;663,26
1038;6230;2021;7;2314,92
1038;6800;2021;2;64,01
1038;6900;2021;1;962,68
1038;6900;2021;5;2728
1039;31023;2020;10;-10379,64
1039;31023;2020;11;-10379,64
1039;31023;2020;12;-10379,64
1039;31023;2021;1;-10379,64
1039;31023;2021;2;-10379,64
1039;31023;2021;3;-10480,78
1039;31023;2021;4;-10480,78
1039;31023;2021;5;-10480,78
1039;31023;2021;6;-10480,78
1039;31023;2021;7;-10480,78
1039;31023;2021;8;-10480,78
1039;31323;2021;6;-3454,03
1039;5331;2020;10;110
1039;5331;2020;11;110
1039;5331;2020;12;110
1039;5331;2021;1;153,41
1039;5331;2021;6;153,41
1039;6110;2020;10;69,17
1039;6110;2020;11;69,17
1039;6110;2020;12;69,17
1039;6211;2020;10;583,33
1039;6211;2020;11;583,33
1039;6211;2020;12;583,33
1039;6211;2021;5;3454,03
1039;6572;2020;10;250
1039;6572;2020;11;250
1039;6572;2020;12;250
1039;6900;2021;3;3348
1046;31023;2020;10;-20184,47
1046;31023;2020;11;-20184,47
1046;31023;2020;12;-20184,47
1046;31023;2021;1;-20052,13
1046;31023;2021;2;-20052,13
1046;31023;2021;3;-20052,13
1046;31023;2021;4;-20052,13
1046;31023;2021;5;-20052,13
1046;31023;2021;6;-20052,13
1046;31023;2021;7;-20052,13
1046;31023;2021;8;-20052,13
1046;5331;2020;10;110
1046;5331;2020;11;110
1046;5331;2020;12;110
1046;5331;2021;7;153,41
1046;6110;2020;10;64,17
1046;6110;2020;11;64,17
1046;6110;2020;12;64,17
1046;6211;2020;10;1333,33
1046;6211;2020;11;1333,33
1046;6211;2020;12;1333,33
1046;6300;2020;10;791,67
1046;6300;2020;11;791,67
1046;6300;2020;12;791,67
1046;6572;2020;10;250
1046;6572;2020;11;250
1046;6572;2020;12;250
1047;31023;2020;10;-19426,23
1047;31023;2020;11;-19426,23
1047;31023;2020;12;-19554,44
1047;31023;2021;1;-19426,23
1047;31023;2021;2;-19426,23
1047;31023;2021;3;-19426,23
1047;31023;2021;4;-19426,23
1047;31023;2021;5;-19426,23
1047;31023;2021;6;-19426,23
1047;31023;2021;7;-19426,23
1047;31023;2021;8;-19426,23
1047;31323;2020;10;-1101,7
1047;31323;2020;11;-1101,7
1047;31323;2020;12;-1101,7
1047;31323;2021;5;-6638,1
1047;32123;2020;10;-1085,23
1047;32123;2020;11;-1085,23
1047;32123;2020;12;-1085,23
1047;5331;2020;10;110
1047;5331;2020;11;110
1047;5331;2020;12;110
1047;6110;2020;10;83,33
1047;6110;2020;11;83,33
1047;6110;2020;12;83,33
1047;6211;2020;10;1116,67
1047;6211;2020;11;1116,67
1047;6211;2020;12;1116,67
1047;6211;2021;4;6638,1
1047;6572;2020;10;250
1047;6572;2020;11;250
1047;6572;2020;12;250
1047;6900;2021;5;3431,53
1048;31023;2020;10;-12497,5
1048;31023;2020;11;-12497,5
1048;31023;2020;12;-12497,5
1048;31023;2021;1;-12415,56
1048;31023;2021;2;-12415,56
1048;31023;2021;3;-12415,56
1048;31023;2021;4;-12415,56
1048;31023;2021;5;-12491,53
1048;31023;2021;6;-12491,53
1048;31023;2021;7;-12491,53
1048;31023;2021;8;-12491,53
1048;5331;2020;10;110
